
1683407616,0.117350
1683408122,0.309158
1683408511,0.475463
1683408930,0.164651
1683409336,0.176218
1683409738,0.192216
1683410142,0.175355
1683410775,0.181466
1683411600,0.213407
1683412022,0.234117
1683412427,0.289569
1683412829,0.500475
1683413234,0.349923
1683413636,0.244975
1683414051,0.260055
1683415021,0.176308
1683415481,0.267746
1683415900,0.220487
1683416300,0.204343
1683416722,0.170402
1683417130,0.162916
1683417528,0.243638
1683421892,0.290090
1683425808,0.276391
1683427430,0.307157
1683427896,0.263543
1683428302,0.244808
1683429167,0.259873
1683429807,0.118485
1683430206,0.225494
1683430619,0.391719
1683431014,0.271022
1683431410,0.230164
1683431809,0.203561
1683432664,0.227614
1683433562,0.214607
1683433967,0.288337
1683434361,0.276983
1683434772,0.121095
1683435165,0.299594
1683435572,0.299094
1683436409,0.183467
1683437091,0.334207
1683437496,0.178927
1683437905,0.213222
1683438301,0.287197
1683438696,0.205160
1683439102,0.307611
1683440106,0.211802
1683440891,0.178883
1683441298,0.260183
1683441696,0.292316
1683442103,0.172690
1683442506,0.273508
1683443120,0.244930
1683443804,0.214295
1683444218,0.235853
1683444627,0.186847
1683445032,0.091094
1683445422,0.275009
1683445819,0.282877
1683446222,0.189986
